975,4.114706
977,4.119412
979,4.124118
980,4.128824
981,4.133529
982,4.138706
983,4.146706
984,4.154706
985,4.162706
986,4.170706
987,4.178706
988,4.186706
989,4.194706
990,4.202706
991,4.210706
992,4.218706
993,4.226706
994,4.234706
995,4.242706
996,4.250706
997,4.258706
998,4.266706
999,4.274706
1000,4.282706
1001,4.290706
1002,4.298706
1003,4.306706
1004,4.314706
1005,4.322706
1006,4.330706
1007,4.338706
1008,4.346706
1009,4.354706
1010,4.362706
1011,4.370706
1012,4.378706
1013,4.386706
1014,4.394706
1015,4.402706
1016,4.410706
1017,4.418706
1018,4.426706
1019,4.434706
1020,4.442706
1021,4.450706
1022,4.458706
1023,4.466706
1024,4.474706
1025,4.482706
1026,4.490706
1027,4.498706
1028,4.506706
1029,4.514706
1030,4.522706
1031,4.530706
