0,0.1
1,0.101333
2,0.102667
3,0.104
4,0.105333
5,0.106667
6,0.108
7,0.109333
8,0.110667
9,0.112
10,0.113333
11,0.114667
12,0.116
13,0.117333
14,0.118667
15,0.12
16,0.121333
17,0.122667
18,0.124
19,0.125333
20,0.126667
21,0.128
22,0.129333
23,0.130667
24,0.132
25,0.133333
26,0.134667
27,0.136
28,0.137333
29,0.138667
30,0.14
31,0.141333
32,0.142667
33,0.144
34,0.145333
35,0.146667
36,0.148
37,0.149333
38,0.150667
39,0.152
40,0.153333
41,0.154667
42,0.156
43,0.157333
44,0.158667
45,0.16
46,0.161333
47,0.162667
48,0.164
49,0.165333
50,0.166667
51,0.168
52,0.169333
53,0.170667
54,0.172
55,0.173333
56,0.174667
57,0.176
58,0.177333
59,0.178667
60,0.18
61,0.181333
62,0.182667
63,0.184
64,0.185333
65,0.186667
66,0.188
67,0.189333
68,0.190667
69,0.192
70,0.193333
71,0.194667
72,0.196
73,0.197333
74,0.198667
75,0.2
76,0.201333
77,0.202667
78,0.204
79,0.205333
80,0.206667
81,0.208
82,0.209333
83,0.210667
84,0.212
85,0.213333
86,0.214667
87,0.216
88,0.217333
89,0.218667
90,0.22
91,0.221333
92,0.222667
93,0.224
94,0.225333
95,0.226667
96,0.228
97,0.229333
98,0.230667
99,0.232
100,0.233333
101,0.234667
102,0.236
103,0.237333
104,0.238667
105,0.24
106,0.241333
107,0.242667
108,0.244
109,0.245333
110,0.246667
111,0.248
112,0.249333
113,0.250667
114,0.252
115,0.253333
116,0.254667
117,0.256
118,0.257333
119,0.258667
120,0.26
121,0.261333
122,0.262667
123,0.264
124,0.265333
125,0.266667
126,0.268
127,0.269333
128,0.270667
129,0.272
130,0.273333
131,0.274667
132,0.276
133,0.277333
134,0.278667
135,0.28
136,0.281333
137,0.282667
138,0.284
139,0.285333
140,0.286667
141,0.288
142,0.289333
143,0.290667
144,0.292
145,0.293333
146,0.294667
147,0.296
148,0.297333
149,0.298667
150,0.3
151,0.301333
152,0.302667
153,0.304
154,0.305333
155,0.306667
156,0.308
157,0.309333
158,0.310667
159,0.312
160,0.313333
161,0.314667
162,0.316
163,0.317333
164,0.318667
165,0.32
166,0.321333
167,0.322667
168,0.324
169,0.325333
170,0.326667
171,0.328
172,0.329333
173,0.330667
174,0.332
175,0.333333
176,0.334667
177,0.336
178,0.337333
179,0.338667
180,0.34
181,0.341333
182,0.342667
183,0.344
184,0.345333
185,0.346667
186,0.348
187,0.349333
188,0.350667
189,0.352
190,0.353333
191,0.354667
192,0.356
193,0.357333
194,0.358667
195,0.36
196,0.361333
197,0.362667
198,0.364
199,0.365333
200,0.366667
201,0.368
202,0.369333
203,0.370667
204,0.372
205,0.373333
206,0.374667
207,0.376
208,0.377333
209,0.378667
210,0.38
211,0.381333
212,0.382667
213,0.384
214,0.385333
215,0.386667
216,0.388
217,0.389333
218,0.390667
219,0.392
220,0.393333
221,0.394667
222,0.396
223,0.397333
224,0.398667
225,0.4
226,0.401333
227,0.402667
228,0.404
229,0.405333
230,0.406667
231,0.408
232,0.409333
233,0.410667
234,0.412
235,0.413333
236,0.414667
237,0.416
238,0.417333
239,0.418667
240,0.42
241,0.421333
242,0.422667
243,0.424
244,0.425333
245,0.426667
246,0.428
247,0.429333
248,0.430667
249,0.432
250,0.433333
251,0.434667
252,0.436
253,0.437333
254,0.438667
255,0.44
256,0.441333
257,0.442667
258,0.444
259,0.445333
260,0.446667
261,0.448
262,0.449333
263,0.450667
264,0.452
265,0.453333
266,0.454667
267,0.456
268,0.457333
269,0.458667
270,0.46
271,0.461333
272,0.462667
273,0.464
274,0.465333
275,0.466667
276,0.468
277,0.469333
278,0.470667
279,0.472
280,0.473333
281,0.474667
282,0.476
283,0.477333
284,0.478667
285,0.48
286,0.481333
287,0.482667
288,0.484
289,0.485333
290,0.486667
291,0.488
292,0.489333
293,0.490667
294,0.492
295,0.493333
296,0.494667
297,0.496
298,0.497333
299,0.498667
300,0.5
301,0.501333
302,0.502667
303,0.504
304,0.505333
305,0.506667
306,0.508
307,0.509333
308,0.510667
309,0.512
310,0.513333
311,0.514667
312,0.516
313,0.517333
314,0.518667
315,0.52
316,0.521333
317,0.522667
318,0.524
319,0.525333
320,0.526667
321,0.528
322,0.529333
323,0.530667
324,0.532
325,0.533333
326,0.534667
327,0.536
328,0.537333
329,0.538667
330,0.54
331,0.541333
332,0.542667
333,0.544
334,0.545333
335,0.546667
336,0.548
337,0.549333
338,0.550667
339,0.552
340,0.553333
341,0.554667
342,0.556
343,0.557333
344,0.558667
345,0.56
346,0.561333
347,0.562667
348,0.564
349,0.565333
350,0.566667
351,0.568
352,0.569333
353,0.570667
354,0.572
355,0.573333
356,0.574667
357,0.576
358,0.577333
359,0.578667
360,0.58
361,0.581333
362,0.582667
363,0.584
364,0.585333
365,0.586667
366,0.588
367,0.589333
368,0.590667
369,0.592
370,0.593333
371,0.594667
372,0.596
373,0.597333
374,0.598667
375,0.6
376,0.601333
377,0.602667
378,0.604
379,0.605333
380,0.606667
381,0.608
382,0.609333
383,0.610667
384,0.612
385,0.613333
386,0.614667
387,0.616
388,0.617333
389,0.618667
390,0.62
391,0.621333
392,0.622667
393,0.624
394,0.625333
395,0.626667
396,0.628
397,0.629333
398,0.630667
399,0.632
400,0.633333
401,0.634667
402,0.636
403,0.637333
404,0.638667
405,0.64
406,0.641333
407,0.642667
408,0.644
409,0.645333
410,0.646667
411,0.648
412,0.649333
413,0.650667
414,0.652
415,0.653333
416,0.654667
417,0.656
418,0.657333
419,0.658667
420,0.66
421,0.661333
422,0.662667
423,0.664
424,0.665333
425,0.666667
426,0.668
427,0.669333
428,0.670667
429,0.672
430,0.673333
431,0.674667
432,0.676
433,0.677333
434,0.678667
435,0.68
436,0.681333
437,0.682667
438,0.684
439,0.685333
440,0.686667
441,0.688
442,0.689333
443,0.690667
444,0.692
445,0.693333
446,0.694667
447,0.696
448,0.697333
449,0.698667
450,0.7
451,0.701333
452,0.702667
453,0.704
454,0.705333
455,0.706667
456,0.708
457,0.709333
458,0.710667
459,0.712
460,0.713333
461,0.714667
462,0.716
463,0.717333
464,0.718667
465,0.72
466,0.721333
467,0.722667
468,0.724
469,0.725333
470,0.726667
471,0.728
472,0.729333
473,0.730667
474,0.732
475,0.733333
476,0.734667
477,0.736
478,0.737333
479,0.738667
480,0.74
481,0.741333
482,0.742667
483,0.744
484,0.745333
485,0.746667
486,0.748
487,0.749333
488,0.750667
489,0.752
490,0.753333
491,0.754667
492,0.756
493,0.757333
494,0.758667
495,0.76
496,0.761333
497,0.762667
498,0.764
499,0.765333
500,0.766667
501,0.768
502,0.769333
503,0.770667
504,0.772
505,0.773333
506,0.774667
507,0.776
508,0.777333
509,0.778667
510,0.78
511,0.781333
512,0.782667
513,0.784
514,0.785333
515,0.786667
516,0.788
517,0.789333
518,0.790667
519,0.792
520,0.793333
521,0.794667
522,0.796
523,0.797333
524,0.798667
525,0.8
526,0.801333
527,0.802667
528,0.804
529,0.805333
530,0.806667
531,0.808
532,0.809333
533,0.810667
